едва переставлять ноги,9. После тяжелого тренировочного матча футболисты едва переставляли ноги.,,,,,,,,,
едва переставлять ноги,10. Она танцевала на вечеринке до утра и едва переставляла ноги возвращаясь домой.,,,,,,,,,
едва переставлять ноги,11. После долгой прогулки по горам он едва переставлял ноги от усталости.,,,,,,,,,
едва переставлять ноги,12. После дня на лыжах он едва переставлял ноги от усталости.,,,,,,,,,
едва переставлять ноги,13. После похода по магазинам она едва переставляла ноги от усталости.,,,,,,,,,
едва переставлять ноги,14. После похода на гору они едва переставляли ноги на спуске.,,,,,,,,,
едва переставлять ноги,15. После интенсивного занятия йогой она едва переставляла ноги.,,,,,,,,,
едва переставлять ноги,16. После долгого дня на работе в магазине он едва переставлял ноги.,,,,,,,,,
едва переставлять ноги,17. После дня на пляже под палящим солнцем они едва переставляли ноги.,,,,,,,,,
едва переставлять ноги,18. После похода по выставке искусства она едва переставляла ноги.,,,,,,,,,
едва переставлять ноги,19. После маршрутки в загруженном метро он едва переставлял ноги.,,,,,,,,,
едва переставлять ноги,20. После выступления на сцене в театре актеры едва переставляли ноги от усталости.,,,,,,,,,
мелькнуло в уме,"1. Идея о поездке на море мелькнула в уме, и я решил осуществить её.",,,,,,,,,
мелькнуло в уме,"2. Когда я видел этот красивый пейзаж, моментально мелькнула в уме мысль о том, что я должен сфотографировать его.",,,,,,,,,
мелькнуло в уме,"3. Когда я слышал эту мелодию, в уме мелькнули воспоминания о моей детской юности.",,,,,,,,,
мелькнуло в уме,"4. Пока я разговаривал с ним, мелькнула в уме идея о том, как решить нашу проблему.",,,,,,,,,
мелькнуло в уме,"5. Когда я видел эту интересную книгу в книжном магазине, моментально мелькнула в уме мысль о том, что я должен её прочитать.",,,,,,,,,
мелькнуло в уме,"6. Когда я слышал его аргументы, мелькнула в уме идея, как ответить на его вопросы.",,,,,,,,,
мелькнуло в уме,"7. Когда я видел эту статью в газете, моментально мелькнула в уме мысль о том, что я должен поделиться ей со своими друзьями.",,,,,,,,,
мелькнуло в уме,"8. Пока я решал эту задачу, в уме мелькнули варианты возможных решений.",,,,,,,,,
мелькнуло в уме,"9. Когда я пробовал это блюдо, мелькнула в уме идея, как его улучшить.",,,,,,,,,
мелькнуло в уме,"10. Когда я слышал этот новый проект, в уме мелькнули мысли о его потенциальной прибыли.",,,,,,,,,
мелькнуло в уме,"11. Когда я видел этот красивый пейзаж, моментально мелькнула в уме мысль о том, что я должен его нарисовать.",,,,,,,,,
мелькнуло в уме,"12. Пока я читал эту книгу, в уме мелькнули мысли о её главных героях.",,,,,,,,,
мелькнуло в уме,"13. Когда я слышал эту историю, мелькнула в уме идея, как использовать её для своего проекта.",,,,,,,,,
мелькнуло в уме,"14. Когда я видел этот вдохновляющий фильм, моментально мелькнула в уме мысль о том, что я должен изменить свою жизнь.",,,,,,,,,
мелькнуло в уме,"15. Пока я решал эту задачу, в уме мелькнули мысли о том, какие ошибки я мог сделать.",,,,,,,,,
мелькнуло в уме,"16. Когда я слышал этот интересный факт, мелькнула в уме идея, как использовать его для своего исследования.",,,,,,,,,
мелькнуло в уме,"17. Когда я видел этот интересный момент в фильме, моментально мелькнула в уме мысль о том, что я должен обсудить его с друзьями.",,,,,,,,,
мелькнуло в уме,"18. Пока я разговаривал с ним, в уме мелькнула идея о том, как помочь ему с его проблемой.",,,,,,,,,
мелькнуло в уме,"19. Когда я видел эту картину, мелькнула в уме идея, как её интерпретировать.",,,,,,,,,
мелькнуло в уме,"20. Когда я слышал этот новый план, мелькнула в уме идея, как внести изменения для его улучшения.",,,,,,,,,
дрожать как лист,1. От страха она начала дрожать как лист на ветру.,,,,,,,,,
дрожать как лист,"2. Когда он услышал неожиданную новость, его руки начали дрожать как лист.",,,,,,,,,
дрожать как лист,3. От холода он начал дрожать как лист на ветру.,,,,,,,,,
дрожать как лист,4. От волнения перед экзаменом его голос стал дрожать как лист.,,,,,,,,,
дрожать как лист,"5. Когда она увидела высоту, ее колени начали дрожать как лист.",,,,,,,,,
дрожать как лист,6. От ярости он начал дрожать как лист.,,,,,,,,,
дрожать как лист,"7. Когда он вспомнил о своем провале, его голос начал дрожать как лист.",,,,,,,,,
дрожать как лист,8. От нервного напряжения его руки начали дрожать как лист.,,,,,,,,,
дрожать как лист,"9. Когда она вспомнила свою ошибку, ее сердце начало дрожать как лист.",,,,,,,,,
дрожать как лист,10. От волнения перед выступлением его ноги начали дрожать как лист.,,,,,,,,,
дрожать как лист,"11. Когда он услышал плохие новости, его голос начал дрожать как лист.",,,,,,,,,
дрожать как лист,12. От ужаса перед будущим он начал дрожать как лист.,,,,,,,,,
дрожать как лист,"13. Когда он увидел опасность, его тело начало дрожать как лист.",,,,,,,,,
дрожать как лист,14. От стресса перед собеседованием его руки начали дрожать как лист.,,,,,,,,,
дрожать как лист,"15. Когда он вспомнил о своем прошлом, его голос начал дрожать как лист.",,,,,,,,,
дрожать как лист,16. От эмоционального волнения он начал дрожать как лист.,,,,,,,,,
дрожать как лист,"17. Когда она услышала плохие новости, ее губы начали дрожать как лист.",,,,,,,,,
дрожать как лист,18. От усталости его ноги начали дрожать как лист.,,,,,,,,,
дрожать как лист,"19. Когда он увидел своего старого врага, его руки начали дрожать как лист.",,,,,,,,,
дрожать как лист,20. От эмоционального потрясения его тело начало дрожать как лист.,,,,,,,,,
до поры до времени,1. Он не хотел раскрывать свои планы до поры до времени.,,,,,,,,,
до поры до времени,2. Она отложила свое решение о переезде до поры до времени.,,,,,,,,,
до поры до времени,3. Они решили не обсуждать свои отношения до поры до времени.,,,,,,,,,
до поры до времени,4. Руководство компании отложило заявление о новых проектах до поры до времени.,,,,,,,,,
до поры до времени,5. Она приняла решение отложить свою поездку до поры до времени.,,,,,,,,,
до поры до времени,"6. Пока не придет подходящий момент, они решили держать свои планы до поры до времени.",,,,,,,,,
до поры до времени,"7. Мы решили не вмешиваться до поры до времени, пока не станет ясно, что произойдет дальше.",,,,,,,,,
до поры до времени,8. После нескольких неудачных попыток они решили приостановить свои усилия до поры до времени.,,,,,,,,,
до поры до времени,"9. Он решил не делать никаких выводов до поры до времени, чтобы избежать спешных решений.",,,,,,,,,
до поры до времени,10. Они приняли решение отложить свои свадебные планы до поры до времени.,,,,,,,,,
до поры до времени,"11. Они решили не выходить с заявлениями до поры до времени, чтобы избежать паники на рынке.",,,,,,,,,
до поры до времени,12. Руководство организации решило отложить сроки проведения мероприятия до поры до времени.,,,,,,,,,
до поры до времени,"13. Она решила не принимать окончательное решение до поры до времени, чтобы иметь больше информации.",,,,,,,,,
до поры до времени,"14. Они решили не обсуждать этот вопрос до поры до времени, чтобы избежать конфликтов.",,,,,,,,,
до поры до времени,"15. Они решили не делать никаких объявлений до поры до времени, чтобы сохранить интригу.",,,,,,,,,
до поры до времени,16. Мы решили не паниковать до поры до времени и действовать осмотрительно.,,,,,,,,,
до поры до времени,"17. Они решили отложить принятие решения до поры до времени, чтобы подумать хорошо.",,,,,,,,,
до поры до времени,"18. Руководство решило не принимать решения до поры до времени, пока не станет ясно положение дел.",,,,,,,,,
до поры до времени,"19. Они решили отложить этот разговор до поры до времени, чтобы избежать эмоциональных выходок.",,,,,,,,,
до поры до времени,"20. Они решили не публиковать результаты исследования до поры до времени, чтобы провести дополнительный анализ.",,,,,,,,,
ни живой души,"1. На улице было так тихо, что ни живой души не было видно.",,,,,,,,,
ни живой души,"2. Он прошел через пустынные улочки, где ни живой души не было на виду.",,,,,,,,,
ни живой души,3. В этом районе после захода солнца почти никогда не бывает ни живой души.,,,,,,,,,
ни живой души,"4. В парке, когда начался ливень, все ушли, и ни живой души не осталось.",,,,,,,,,
ни живой души,5. На пляже в зимнее время обычно ни живой души.,,,,,,,,,
ни живой души,"6. Когда я зашел в старую часовню, там было так тихо, что казалось, ни живой души не бывало.",,,,,,,,,
ни живой души,"7. В это время года на пустынной дороге встречается очень мало машин, ни живой души.",,,,,,,,,
ни живой души,"8. В заброшенном замке, где он остановился на ночь, не было ни живой души.",,,,,,,,,
ни живой души,"9. В тот момент в театре было так тихо, что казалось, ни живой души не сидело в зале.",,,,,,,,,
ни живой души,"10. После сражения на поле осталась лишь тишина, ни живой души не осталось вокруг.",,,,,,,,,
ни живой души,11. В этом районе города в такое время суток обычно не бывает ни живой души.,,,,,,,,,
ни живой души,"12. Он отправился на прогулку в лес, и ни живой души не встретил на своем пути.",,,,,,,,,
ни живой души,"13. Когда я пришел в парк утром, там было так спокойно, что ни живой души не было видно.",,,,,,,,,
ни живой души,"14. На пустынном пляже, где они остановились, ни живой души не было на много миль вокруг.",,,,,,,,,
ни живой души,"15. В тихом городке, где она провела выходные, почти никогда не бывает ни живой души вечером.",,,,,,,,,
ни живой души,"16. После окончания мероприятия на улице стало так тихо, что казалось, ни живой души не было вокруг.",,,,,,,,,
ни живой души,"17. Когда они добрались до горной вершины, там было так спокойно, что ни живой души не было на виду.",,,,,,,,,
ни живой души,"18. В этом старом заброшенном особняке, куда они забрались, не было ни живой души уже много лет.",,,,,,,,,
ни живой души,"19. В тот момент на улице стало так тихо, что казалось, ни живой души не осталось вокруг.",,,,,,,,,
ни живой души,"20. В ту ночь в деревне было так спокойно, что ни живой души не было на улицах.",,,,,,,,,
дело тёмное,"1. Никто не знал, что происходило за закрытыми дверями, дело было тёмное.",,,,,,,,,
дело тёмное,"2. В тот день, когда он ушел из компании, он сказал, что дело тёмное.",,,,,,,,,
дело тёмное,"3. Все подозревали, что в этой сделке что-то нечисто, дело было тёмное.",,,,,,,,,
дело тёмное,"4. После того, как она перешла на новую работу, она заявила, что в предыдущей компании дело было тёмное.",,,,,,,,,
дело тёмное,"5. Когда начали расследование, стало ясно, что дело тёмное.",,,,,,,,,
дело тёмное,"6. Он отказался комментировать ситуацию, заметив лишь, что дело тёмное.",,,,,,,,,
дело тёмное,"7. После нескольких странных инцидентов стало очевидно, что в этом месте дело тёмное.",,,,,,,,,
дело тёмное,"8. Когда она отказалась рассказать, что произошло, многие подумали, что дело тёмное.",,,,,,,,,
дело тёмное,"9. Они не смогли понять, что произошло на самом деле, дело было тёмное.",,,,,,,,,
дело тёмное,"10. После того, как бизнес обанкротился, стало ясно, что в этой компании дело было тёмное.",,,,,,,,,
дело тёмное,"11. Он намекнул, что за этими событиями стоит больше, чем кажется, дело тёмное.",,,,,,,,,
дело тёмное,"12. Новый руководитель заявил, что он будет расследовать, почему дело так тёмное.",,,,,,,,,
дело тёмное,"13. Когда всплыли детали скандала, стало очевидно, что дело тёмное.",,,,,,,,,
дело тёмное,"14. Она предпочла не вмешиваться, понимая, что дело тёмное.",,,,,,,,,
дело тёмное,"15. После того, как он ушел из политики, он заявил, что в этой сфере дело всегда тёмное.",,,,,,,,,
дело тёмное,"16. После того, как компания провалила крупную сделку, стало очевидно, что в этом деле что-то тёмное.",,,,,,,,,
дело тёмное,"17. Он посоветовал осторожно подходить к этому вопросу, заметив, что дело тёмное.",,,,,,,,,
дело тёмное,"18. Когда всплыли детали коррупционного скандала, стало ясно, что дело тёмное.",,,,,,,,,
дело тёмное,"19. После нескольких странных происшествий стало ясно, что в этом районе дело тёмное.",,,,,,,,,
дело тёмное,"20. Когда начались слухи о нечестной игре, стало очевидно, что в этой команде дело тёмное.",,,,,,,,,
на каждом шагу,1. В этом городе на каждом шагу можно встретить интересные достопримечательности.,,,,,,,,,
на каждом шагу,2. В офисе на каждом шагу было слышно шепот и смех коллег.,,,,,,,,,
на каждом шагу,3. В лесу на каждом шагу были видны следы диких животных.,,,,,,,,,
на каждом шагу,4. В этом городе на каждом шагу можно встретить кафе и рестораны.,,,,,,,,,
на каждом шагу,"5. В парке на каждом шагу можно увидеть детей, играющих на площадках.",,,,,,,,,
на каждом шагу,6. В музее на каждом шагу можно наткнуться на удивительные экспонаты.,,,,,,,,,
на каждом шагу,7. На этой улице на каждом шагу можно услышать шум проезжающих машин.,,,,,,,,,
на каждом шагу,8. В этой стране на каждом шагу можно увидеть красивые пейзажи и природные достопримечательности.,,,,,,,,,
на каждом шагу,9. В парке развлечений на каждом шагу можно встретить увлеченных детей и их родителей.,,,,,,,,,
на каждом шагу,10. В этом районе города на каждом шагу можно увидеть красивые здания и архитектурные памятники.,,,,,,,,,
на каждом шагу,11. В туристическом городе на каждом шагу можно найти гидов и туристические агентства.,,,,,,,,,
на каждом шагу,12. На этой улице на каждом шагу можно увидеть рекламные щиты и вывески магазинов.,,,,,,,,,
на каждом шагу,13. В этом магазине на каждом шагу можно встретить вежливых продавцов и помощников.,,,,,,,,,
на каждом шагу,14. В этой книжной лавке на каждом шагу можно найти интересные книги и журналы.,,,,,,,,,
на каждом шагу,"15. В этом районе на каждом шагу можно увидеть собак, выгуливающих их хозяев.",,,,,,,,,
на каждом шагу,"16. В этом парке на каждом шагу можно встретить людей, занимающихся спортом.",,,,,,,,,
на каждом шагу,17. В этом районе города на каждом шагу можно найти кафе и кофейни.,,,,,,,,,
на каждом шагу,18. На этой улице на каждом шагу можно увидеть палатки и киоски с уличной едой.,,,,,,,,,
на каждом шагу,19. В этом парке на каждом шагу можно услышать пение птиц и шелест листвы.,,,,,,,,,
на каждом шагу,20. В этом музыкальном фестивале на каждом шагу можно встретить талантливых музыкантов и артистов.,,,,,,,,,
в глаза смеяться,"1. Он был так уверен в своих способностях, что смеялся в глаза препятствиям.",,,,,,,,,
в глаза смеяться,"2. Она смеялась в глаза трудностям, несмотря на все испытания.",,,,,,,,,
в глаза смеяться,"3. Он смеялся в глаза опасностям и шел вперед, не оглядываясь.",,,,,,,,,
в глаза смеяться,4. Даже в самых темных моментах он смеялся в глаза беде.,,,,,,,,,
в глаза смеяться,5. Он смеялся в глаза страху и продолжал двигаться вперед.,,,,,,,,,
в глаза смеяться,6. Она смеялась в глаза сложностям и достигала своих целей.,,,,,,,,,
в глаза смеяться,"7. Он смеялся в глаза неудачам, зная, что это лишь временные препятствия.",,,,,,,,,
в глаза смеяться,8. Она смеялась в глаза критике и продолжала действовать по-своему.,,,,,,,,,
в глаза смеяться,9. Он смеялся в глаза судьбе и верил в собственную удачу.,,,,,,,,,
в глаза смеяться,10. Она смеялась в глаза обстоятельствам и создавала свою судьбу.,,,,,,,,,
в глаза смеяться,11. Он смеялся в глаза прошлым ошибкам и стремился к новым достижениям.,,,,,,,,,
в глаза смеяться,12. Она смеялась в глаза темной стороне жизни и искала светлые моменты.,,,,,,,,,
в глаза смеяться,"13. Он смеялся в глаза тяжелым временам, зная, что всегда есть выход.",,,,,,,,,
в глаза смеяться,14. Она смеялась в глаза несправедливости и боролась за свои убеждения.,,,,,,,,,
в глаза смеяться,"15. Он смеялся в глаза тишине, создавая свой собственный шум.",,,,,,,,,
в глаза смеяться,16. Она смеялась в глаза преградам и преодолевала их с легкостью.,,,,,,,,,
в глаза смеяться,"17. Он смеялся в глаза одиночеству, зная, что рядом есть друзья.",,,,,,,,,
в глаза смеяться,"18. Она смеялась в глаза сомнениям, уверенно идя к своим целям.",,,,,,,,,
в глаза смеяться,"19. Он смеялся в глаза времени, зная, что каждая минута ценна.",,,,,,,,,
в глаза смеяться,20. Она смеялась в глаза старому миру и создавала новое будущее.,,,,,,,,,
закон не писан,"1. В мире бизнеса часто важно помнить, что закон не писан, и не всегда все идет по правилам.",,,,,,,,,
закон не писан,"2. Он считал, что в отношениях между людьми закон не писан, и все зависит от конкретной ситуации.",,,,,,,,,
закон не писан,"3. В мире политики многое зависит от силы и влияния, ведь закон не писан.",,,,,,,,,
закон не писан,"4. В искусстве и творчестве закон не писан, и иногда необходимо нарушить стандарты для достижения выдающихся результатов.",,,,,,,,,
закон не писан,"5. Он был готов пойти на любые меры, так как считал, что в борьбе за успех закон не писан.",,,,,,,,,
закон не писан,"6. В мире спорта важно помнить, что закон не писан, и иногда победа требует нестандартных решений.",,,,,,,,,
закон не писан,"7. Они решили действовать самостоятельно, так как понимали, что в этой ситуации закон не писан.",,,,,,,,,
закон не писан,"8. В деловом мире важно иметь стратегию и гибкость, так как закон не писан.",,,,,,,,,
закон не писан,"9. В современном обществе закон не писан, и иногда необходимо выходить за рамки установленных норм.",,,,,,,,,
закон не писан,"10. Она считала, что в любви закон не писан, и важно доверять своему сердцу.",,,,,,,,,
закон не писан,"11. В мире финансов закон не писан, и иногда риск может привести к большим успехам.",,,,,,,,,
закон не писан,"12. Они решили действовать вопреки общепринятым правилам, так как считали, что закон не писан.",,,,,,,,,
закон не писан,"13. В мире исследований и открытий закон не писан, и важно быть готовым к неожиданным результатам.",,,,,,,,,
закон не писан,"14. Он не боялся рисковать, так как понимал, что в бизнесе закон не писан.",,,,,,,,,
закон не писан,"15. Они приняли решение действовать самостоятельно, понимая, что в этой ситуации закон не писан.",,,,,,,,,
закон не писан,"16. В современном мире важно иметь открытый ум, так как закон не писан, и многое зависит от обстоятельств.",,,,,,,,,
закон не писан,"17. Он считал, что в путешествиях закон не писан, и важно быть готовым к неожиданным ситуациям.",,,,,,,,,
закон не писан,"18. В мире технологий закон не писан, и иногда нужно идти впереди времени.",,,,,,,,,
закон не писан,"19. Она решила действовать по своим убеждениям, так как считала, что в этом вопросе закон не писан.",,,,,,,,,
закон не писан,"20. Они понимали, что в этой ситуации важно быть гибкими, так как закон не писан.",,,,,,,,,
прирасти к месту,1. После многих лет работы в этой компании он прирос к месту и стал неотъемлемой частью коллектива.,,,,,,,,,
прирасти к месту,"2. Она переехала в новый город и потратила много времени, чтобы прирасти к месту и почувствовать себя как дома.",,,,,,,,,
прирасти к месту,"3. После переезда в новый район ему потребовалось некоторое время, чтобы прирасти к месту и познакомиться с соседями.",,,,,,,,,
прирасти к месту,"4. Он ушел на новую работу и старался прирасти к месту, чтобы быть эффективным в новой команде.",,,,,,,,,
прирасти к месту,"5. Когда они переехали в новый дом, им пришлось прирасти к месту и привыкнуть к новой обстановке.",,,,,,,,,
прирасти к месту,"6. После переезда в другую страну ей потребовалось время, чтобы прирасти к месту и адаптироваться к новой культуре.",,,,,,,,,
прирасти к месту,"7. Он был новичком в команде, но прирастал к месту с каждым днем, проявляя свои лучшие качества.",,,,,,,,,
прирасти к месту,"8. Когда она впервые приехала в этот город, ей было сложно прирасти к месту и найти свою нишу.",,,,,,,,,
прирасти к месту,"9. После переезда в новый район она старалась прирасти к месту, участвуя в местных мероприятиях и клубах.",,,,,,,,,
прирасти к месту,"10. Он пришел на новую работу и старался прирасти к месту, делая все возможное, чтобы быть полезным коллегам.",,,,,,,,,
прирасти к месту,"11. Когда он поступил в новую школу, ему потребовалось время, чтобы прирасти к месту и найти новых друзей.",,,,,,,,,
прирасти к месту,"12. После переезда в новую страну он прирос к месту, обучившись местным обычаям и традициям.",,,,,,,,,
прирасти к месту,"13. После того, как она приняла новую должность, ей потребовалось время, чтобы прирасти к месту и освоить все аспекты работы.",,,,,,,,,
прирасти к месту,"14. Когда он начал заниматься новым хобби, ему потребовалось некоторое время, чтобы прирасти к месту и улучшить свои навыки.",,,,,,,,,
прирасти к месту,"15. После переезда в новую квартиру они старались прирасти к месту, оформив ее по своему вкусу.",,,,,,,,,
прирасти к месту,"16. Когда они переехали в другой город, детям потребовалось время, чтобы прирасти к месту и найти новых друзей.",,,,,,,,,
прирасти к месту,"17. После переезда в новую школу ей потребовалось время, чтобы прирасти к месту и адаптироваться к новому учебному расписанию.",,,,,,,,,
прирасти к месту,"18. Когда она поступила в новый университет, ей потребовалось время, чтобы прирасти к месту и найти свою академическую группу.",,,,,,,,,
прирасти к месту,"19. После переезда в новую страну он старался прирасти к месту, изучив местные обычаи и язык.",,,,,,,,,
прирасти к месту,"20. Когда они переехали в новый район, им пришлось прирасти к месту, находя новые места для отдыха и развлечений.",,,,,,,,,
доживать век,"1. Он решил не просто существовать, а жить полноценной жизнью, а не просто доживать век.",,,,,,,,,
доживать век,"2. После пенсии она решила не сидеть сложа руки, а активно заниматься чем-то интересным, а не просто доживать век.",,,,,,,,,
доживать век,"3. Он считал, что никогда не поздно начать что-то новое и увлекательное, а не просто доживать век.",,,,,,,,,
доживать век,"4. Она решила, что не будет ждать старости, чтобы начать путешествовать по миру, а не просто доживать век.",,,,,,,,,
доживать век,"5. Он считал, что важно сохранять яркость и активность даже на старости лет, а не просто доживать век.",,,,,,,,,
доживать век,"6. После потери супруга он решил не углубляться в печаль, а жить полной жизнью, а не просто доживать век.",,,,,,,,,
доживать век,"7. Она не хотела ограничивать себя возрастом и считала, что каждый день можно делать что-то новое и интересное, а не просто доживать век.",,,,,,,,,
доживать век,"8. Он считал, что главное в жизни - это стремление к развитию и самореализации, а не просто доживание века.",,,,,,,,,
доживать век,"9. После выхода на пенсию он решил открыть свой бизнес и показать, что в любом возрасте можно быть активным и полезным, а не просто доживать век.",,,,,,,,,
доживать век,"10. Она не хотела проводить свои старые дни в одиночестве и решила быть общительной и активной, а не просто доживать век.",,,,,,,,,
доживать век,"11. После тяжелой болезни он понял, что важно ценить каждый момент жизни и не просто доживать век.",,,,,,,,,
доживать век,"12. Она решила учиться новым вещам и развиваться до самой старости, а не просто доживать век.",,,,,,,,,
доживать век,"13. После переезда в другой город он решил не отступать перед трудностями и идти вперед, а не просто доживать век.",,,,,,,,,
доживать век,"14. Он решил, что не стоит тратить время на обиды и разочарования, а лучше стремиться к счастью и исполнению желаний, а не просто доживать век.",,,,,,,,,
доживать век,"15. После ухода на пенсию он решил путешествовать по миру и наслаждаться каждым моментом жизни, а не просто доживать век.",,,,,,,,,
доживать век,"16. Она считала, что важно сохранять свои интересы и увлечения даже на старости лет, а не просто доживать век.",,,,,,,,,
доживать век,"17. После ухода с работы он решил посвятить свое время хобби и увлечениям, а не просто доживать век.",,,,,,,,,
доживать век,"18. Он решил, что не стоит ограничиваться старостью и болезнями, а лучше наслаждаться жизнью и радоваться каждому дню, а не просто доживать век.",,,,,,,,,
доживать век,"19. После потери близкого человека он понял, что важно ценить каждый момент с ними и не просто доживать век.",,,,,,,,,
доживать век,"20. Она решила, что не стоит ждать старости, чтобы начать делать то, что любила, а лучше начать прямо сейчас, а не просто доживать век.",,,,,,,,,
не помнить себя,"1. После того, как он услышал о своем назначении на должность главного директора, он не мог себя вспомнить от счастья.",,,,,,,,,
не помнить себя,"2. После победы в соревнованиях он был так поглощен радостью, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"3. Когда она получила свой первый гонорар за выступление, она была в таком восторге, что не могла себя вспомнить.",,,,,,,,,
не помнить себя,"4. После получения приза за свои достижения в искусстве он был так волнован, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"5. Когда он увидел свою книгу на полках в книжном магазине, он не мог себя вспомнить от гордости.",,,,,,,,,
не помнить себя,"6. После того, как он попал в аварию и оказался в госпитале, он не мог себя вспомнить от боли.",,,,,,,,,
не помнить себя,"7. Когда она получила письмо о своем зачислении в престижный университет, она была так удивлена, что не могла себя вспомнить.",,,,,,,,,
не помнить себя,"8. После того, как они выиграли лотерею и узнали о своем выигрыше, они не могли себя вспомнить от счастья.",,,,,,,,,
не помнить себя,"9. Когда он увидел свою фотографию на обложке журнала, он был в таком шоке, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"10. После того, как он узнал о своем повышении на работе, он был в таком экстазе, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"11. Когда она услышала новость о своем прибавлении к зарплате, она была так рада, что не могла себя вспомнить.",,,,,,,,,
не помнить себя,"12. После того, как он выиграл спор в суде и получил компенсацию, он был так удивлен, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"13. Когда она получила приглашение на работу в крупной компании, она была в таком восторге, что не могла себя вспомнить.",,,,,,,,,
не помнить себя,"14. После того, как он встретил свою любовь всей его жизни, он был так счастлив, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"15. Когда он узнал о своем повышении в звании, он был в таком волнении, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"16. После того, как он завоевал золотую медаль на соревнованиях, он был в таком восторге, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"17. Когда она услышала о своем успехе на экзамене, она была так обрадована, что не могла себя вспомнить.",,,,,,,,,
не помнить себя,"18. После того, как они узнали о своем выигрыше в лотерею, они были в таком шоке, что не могли себя вспомнить.",,,,,,,,,
не помнить себя,"19. Когда он увидел своего старого друга после многих лет разлуки, он был в таком волнении, что не мог себя вспомнить.",,,,,,,,,
не помнить себя,"20. После того, как он получил приглашение на свадьбу своего лучшего друга, он был в таком удивлении, что не мог себя вспомнить.",,,,,,,,,
высунуть язык,"1. Она высунула язык на своего брата, чтобы показать свое недовольство.",,,,,,,,,
высунуть язык,2. После шутки его друга он высунул язык в знак недовольства.,,,,,,,,,
высунуть язык,"3. Когда он услышал о своем повышении, он не мог сдержать радость и высунул язык на коллег.",,,,,,,,,
высунуть язык,"4. После того, как его команда забила гол, он высунул язык на фанатов соперников.",,,,,,,,,
высунуть язык,"5. Когда он услышал о плохих новостях, он высунул язык в знак разочарования.",,,,,,,,,
высунуть язык,6. После победы в споре он высунул язык на оппонента в знак своего превосходства.,,,,,,,,,
высунуть язык,"7. Когда она узнала о своем успехе, она высунула язык на сомневающихся.",,,,,,,,,
высунуть язык,"8. После неприятного разговора с начальством он высунул язык на дверь, закрывшуюся за ними.",,,,,,,,,
высунуть язык,"9. Когда его друг пошутил на его счет, он высунул язык в знак своего недовольства.",,,,,,,,,
высунуть язык,10. После принятия непопулярного решения он высунул язык на критиков.,,,,,,,,,
высунуть язык,"11. Когда она увидела неприятную сцену на улице, она высунула язык на происходящее.",,,,,,,,,
высунуть язык,12. После шутки его соседа он высунул язык на окно соседнего дома.,,,,,,,,,
высунуть язык,"13. Когда он выиграл в игре, он высунул язык на своих друзей в знак своего триумфа.",,,,,,,,,
высунуть язык,"14. После того, как его кошка поцарапала его, он высунул язык на нее в знак своего негодования.",,,,,,,,,
высунуть язык,"15. Когда его босс высказал недовольство его работой, он высунул язык на его кабинет.",,,,,,,,,
высунуть язык,16. После получения нежелательных новостей он высунул язык на мир вокруг него.,,,,,,,,,
высунуть язык,"17. Когда его планы рухнули, он высунул язык на судьбу.",,,,,,,,,
высунуть язык,18. После принятия нелюбимого решения он высунул язык на свою совесть.,,,,,,,,,
высунуть язык,"19. Когда его партнер отказался от сделки, он высунул язык на его фирму.",,,,,,,,,
высунуть язык,"20. После того, как его собака укусила его за пятку, он высунул язык на нее в знак своего недовольства.",,,,,,,,,
маху дал,1. Он сделал маху на своего начальника и ушел с работы навсегда.,,,,,,,,,
маху дал,"2. Когда она услышала неправду о себе, она сделала маху на слухи и не обратила на них внимания.",,,,,,,,,
маху дал,3. После ссоры с подругой он сделал маху на свои негативные мысли и пошел гулять на свежий воздух.,,,,,,,,,
маху дал,"4. Когда он увидел, что его собака снова разбросала мусор по дому, он сделал маху на свое раздражение и начал убирать.",,,,,,,,,
маху дал,"5. После того, как его партнеры предложили неприемлемые условия сделки, он сделал маху на сотрудничество с ними.",,,,,,,,,
маху дал,"6. Когда она поняла, что ее мечта несбыточна, она сделала маху на свои иллюзии и пошла искать новые цели.",,,,,,,,,
маху дал,"7. После того, как его планы рухнули, он сделал маху на горечь и решил начать все с чистого листа.",,,,,,,,,
маху дал,"8. Когда его соседи начали жаловаться на шум, он сделал маху на свою вину и перестал играть громко.",,,,,,,,,
маху дал,9. После неудачного интервью он сделал маху на свое разочарование и решил идти дальше.,,,,,,,,,
маху дал,"10. Когда его заметили нарушения на работе, он сделал маху на свои страхи и приступил к исправлению ошибок.",,,,,,,,,
маху дал,11. После развода с женой он сделал маху на свою боль и начал строить новую жизнь.,,,,,,,,,
маху дал,"12. Когда его проект провалился, он сделал маху на свои неудачи и принялся за новые идеи.",,,,,,,,,
маху дал,"13. После того, как его партнер отказался от сделки, он сделал маху на свои надежды и искал другие возможности.",,,,,,,,,
